,index,model-name,model-version,batch-size,latency
689,9,inception,2,32,3.770440101623535
690,10,inception,2,32,3.8842625617980957
691,11,inception,2,32,3.8708510398864746
692,12,inception,2,32,3.8753738403320312
693,13,inception,2,32,4.036524534225464
694,14,inception,2,32,4.022048234939575
695,15,inception,2,32,3.961672306060791
696,16,inception,2,32,4.067926645278931
697,17,inception,2,32,4.089965581893921
698,18,inception,2,32,4.218859434127808
699,19,inception,2,32,4.022247314453125
700,0,xception,1,64,8.17678189277649
701,1,xception,1,64,7.573190450668335
702,2,xception,1,64,7.8356547355651855
703,3,xception,1,64,8.034196376800537
704,4,xception,1,64,8.21048355102539
705,5,xception,1,64,7.752103090286255
706,6,xception,1,64,8.261038303375244
707,7,xception,1,64,7.88140869140625
708,8,xception,1,64,7.97133994102478
709,9,xception,1,64,8.07354474067688
710,10,xception,1,64,8.237682819366455
711,11,xception,1,64,7.747787714004517
712,12,xception,1,64,7.566196441650391
713,13,xception,1,64,7.544525384902954
714,14,xception,1,64,7.7073400020599365
715,15,xception,1,64,8.019876718521118
716,16,xception,1,64,7.698186874389648
717,17,xception,1,64,8.585153102874756
718,18,xception,1,64,7.883620977401733
719,19,xception,1,64,8.054715871810913
720,0,xception,2,64,8.49762225151062
721,1,xception,2,64,7.9040985107421875
722,2,xception,2,64,8.35278606414795
723,3,xception,2,64,7.831194639205933
724,4,xception,2,64,7.811784744262695
725,5,xception,2,64,7.973155498504639
726,6,xception,2,64,7.956953287124634
727,7,xception,2,64,8.020393133163452
728,8,xception,2,64,8.030211687088013
729,9,xception,2,64,8.081518650054932
730,10,xception,2,64,7.9297144412994385
731,11,xception,2,64,7.932588577270508
732,12,xception,2,64,7.988731145858765
733,13,xception,2,64,7.892275333404541
734,14,xception,2,64,8.242753028869629
735,15,xception,2,64,8.146230697631836
736,16,xception,2,64,8.137975454330444
737,17,xception,2,64,7.843745708465576
738,18,xception,2,64,7.882469892501831
739,19,xception,2,64,7.5752692222595215
740,0,resnet,1,64,7.1560070514678955
741,1,resnet,1,64,7.250635385513306
742,2,resnet,1,64,7.288308620452881
743,3,resnet,1,64,7.483445167541504
744,4,resnet,1,64,7.284827470779419
745,5,resnet,1,64,7.396161079406738
746,6,resnet,1,64,7.350460767745972
747,7,resnet,1,64,7.356255054473877
748,8,resnet,1,64,7.435721158981323
749,9,resnet,1,64,7.343029499053955
750,10,resnet,1,64,7.120766639709473
751,11,resnet,1,64,7.434200286865234
752,12,resnet,1,64,6.912631273269653
753,13,resnet,1,64,7.511996269226074
754,14,resnet,1,64,7.525764226913452
755,15,resnet,1,64,7.418828248977661
756,16,resnet,1,64,7.221282243728638
757,17,resnet,1,64,7.495977401733398
758,18,resnet,1,64,7.1982221603393555
759,19,resnet,1,64,7.386350631713867
760,0,resnet,2,64,7.790217876434326
761,1,resnet,2,64,7.914377927780151
762,2,resnet,2,64,8.046694993972778
763,3,resnet,2,64,7.9575865268707275
764,4,resnet,2,64,7.795773506164551
765,5,resnet,2,64,7.582300662994385
766,6,resnet,2,64,7.9356849193573
767,7,resnet,2,64,7.8772501945495605
768,8,resnet,2,64,7.800237655639648
769,9,resnet,2,64,7.919799089431763
770,10,resnet,2,64,8.172332525253296
771,11,resnet,2,64,8.088233947753906
772,12,resnet,2,64,7.7736496925354
773,13,resnet,2,64,7.7263500690460205
774,14,resnet,2,64,7.925881385803223
775,15,resnet,2,64,7.94774866104126
776,16,resnet,2,64,8.051891326904297
777,17,resnet,2,64,7.865237474441528
778,18,resnet,2,64,7.7966883182525635
779,19,resnet,2,64,7.806812286376953
780,0,resnet,3,64,7.930818796157837
781,1,resnet,3,64,8.353786706924438
782,2,resnet,3,64,8.302375078201294
783,3,resnet,3,64,8.094319581985474
784,4,resnet,3,64,8.37612271308899
785,5,resnet,3,64,8.09770154953003
786,6,resnet,3,64,8.206714153289795
787,7,resnet,3,64,8.115015983581543
788,8,resnet,3,64,7.804285049438477
789,9,resnet,3,64,8.485347270965576
790,10,resnet,3,64,7.861281633377075
791,11,resnet,3,64,8.002305269241333
792,12,resnet,3,64,8.26636552810669
793,13,resnet,3,64,8.028340339660645
794,14,resnet,3,64,8.251653671264648
795,15,resnet,3,64,8.142002582550049
796,16,resnet,3,64,8.59323263168335
797,17,resnet,3,64,8.12745189666748
798,18,resnet,3,64,8.30489182472229
799,19,resnet,3,64,8.190531969070435
800,0,inception,1,64,8.40372347831726
801,1,inception,1,64,7.982475519180298
802,2,inception,1,64,7.779534339904785
803,3,inception,1,64,7.731944561004639
804,4,inception,1,64,7.812427759170532
805,5,inception,1,64,7.731334209442139
806,6,inception,1,64,7.746549367904663
807,7,inception,1,64,7.944966793060303
808,8,inception,1,64,7.847738981246948
809,9,inception,1,64,8.114470481872559
810,10,inception,1,64,7.880805015563965
811,11,inception,1,64,8.142548322677612
812,12,inception,1,64,7.99493408203125
813,13,inception,1,64,8.371914148330688
814,14,inception,1,64,7.93608546257019
815,15,inception,1,64,8.06827998161316
816,16,inception,1,64,7.85655951499939
817,17,inception,1,64,8.145100355148315
818,18,inception,1,64,8.231249332427979
819,19,inception,1,64,8.037734746932983
820,0,inception,2,64,8.230661153793335
821,1,inception,2,64,8.263978242874146
822,2,inception,2,64,8.628270387649536
823,3,inception,2,64,7.9081854820251465
824,4,inception,2,64,7.6882922649383545
825,5,inception,2,64,7.765407085418701
826,6,inception,2,64,7.641772031784058
827,7,inception,2,64,7.625303745269775
828,8,inception,2,64,7.650158405303955
829,9,inception,2,64,7.803591728210449
830,10,inception,2,64,8.095715045928955
831,11,inception,2,64,7.7666003704071045
832,12,inception,2,64,7.86315131187439
833,13,inception,2,64,7.684166431427002
834,14,inception,2,64,7.6959614753723145
835,15,inception,2,64,7.7232701778411865
836,16,inception,2,64,7.507718563079834
837,17,inception,2,64,7.800169944763184
838,18,inception,2,64,7.837037086486816
839,19,inception,2,64,7.710247755050659
