,index,model-name,model-version,batch-size,latency
1342,28,vit,1,16,1.9150924682617188
1343,29,vit,1,16,1.8841702938079834
1344,30,vit,1,16,1.8988678455352783
1345,31,vit,1,16,1.88283109664917
1346,32,vit,1,16,1.880960464477539
1347,33,vit,1,16,1.989396333694458
1348,34,vit,1,16,1.8986780643463135
1349,35,vit,1,16,1.8819074630737305
1350,36,vit,1,16,1.8896479606628418
1351,37,vit,1,16,1.931884527206421
1352,38,vit,1,16,1.9020123481750488
1353,39,vit,1,16,1.8888425827026367
1354,40,vit,1,16,1.9232585430145264
1355,41,vit,1,16,1.9728977680206299
1356,42,vit,1,16,1.9079115390777588
1357,43,vit,1,16,1.8757328987121582
1358,44,vit,1,16,1.9183316230773926
1359,45,vit,1,16,1.9684696197509766
1360,46,vit,1,16,1.892960548400879
1361,47,vit,1,16,1.8822574615478516
1362,48,vit,1,16,1.90374755859375
1363,49,vit,1,16,1.890333890914917
1364,50,vit,1,16,1.8583695888519287
1365,51,vit,1,16,1.908414363861084
1366,52,vit,1,16,1.933504581451416
1367,53,vit,1,16,2.004159688949585
1368,54,vit,1,16,1.9457077980041504
1369,55,vit,1,16,1.9162099361419678
1370,56,vit,1,16,1.937612533569336
1371,57,vit,1,16,1.9252796173095703
1372,58,vit,1,16,1.8685030937194824
1373,59,vit,1,16,1.8934643268585205
1374,60,vit,1,16,1.9066579341888428
1375,61,vit,1,16,1.9054884910583496
1376,62,vit,1,16,1.9048247337341309
1377,63,vit,1,16,1.9964158535003662
1378,64,vit,1,16,2.0066494941711426
1379,65,vit,1,16,1.8993451595306396
1380,66,vit,1,16,1.8962397575378418
1381,67,vit,1,16,1.8888916969299316
1382,68,vit,1,16,1.9165928363800049
1383,69,vit,1,16,1.9334049224853516
1384,70,vit,1,16,1.8927183151245117
1385,71,vit,1,16,1.901473045349121
1386,72,vit,1,16,1.9041945934295654
1387,0,legacy,1,16,2.2254626750946045
1388,1,legacy,1,16,2.220980167388916
1389,2,legacy,1,16,2.143226385116577
1390,3,legacy,1,16,2.103379249572754
1391,4,legacy,1,16,2.123746633529663
1392,5,legacy,1,16,2.11802077293396
1393,6,legacy,1,16,2.0844759941101074
1394,7,legacy,1,16,2.0907533168792725
1395,8,legacy,1,16,2.1080222129821777
1396,9,legacy,1,16,2.0799202919006348
1397,10,legacy,1,16,2.0981132984161377
1398,11,legacy,1,16,2.1572065353393555
1399,12,legacy,1,16,2.1962172985076904
1400,13,legacy,1,16,2.285597801208496
1401,14,legacy,1,16,2.0995633602142334
1402,15,legacy,1,16,2.191865921020508
1403,16,legacy,1,16,2.168991804122925
1404,17,legacy,1,16,2.181635618209839
1405,18,legacy,1,16,2.186534881591797
1406,19,legacy,1,16,2.173830270767212
1407,20,legacy,1,16,2.1255476474761963
1408,21,legacy,1,16,2.1745858192443848
1409,22,legacy,1,16,2.2098312377929688
1410,23,legacy,1,16,2.161548614501953
1411,24,legacy,1,16,2.0941243171691895
1412,25,legacy,1,16,2.124498128890991
1413,26,legacy,1,16,2.082226514816284
1414,27,legacy,1,16,2.082862377166748
1415,28,legacy,1,16,2.327855348587036
1416,29,legacy,1,16,2.123579740524292
1417,30,legacy,1,16,2.1212520599365234
1418,31,legacy,1,16,2.1222238540649414
1419,32,legacy,1,16,2.1731276512145996
1420,33,legacy,1,16,2.1727817058563232
1421,34,legacy,1,16,2.0895349979400635
1422,35,legacy,1,16,2.1084585189819336
1423,36,legacy,1,16,2.0892751216888428
1424,37,legacy,1,16,2.0783088207244873
1425,38,legacy,1,16,2.1342320442199707
1426,39,legacy,1,16,2.094975709915161
1427,40,legacy,1,16,2.1557016372680664
1428,41,legacy,1,16,2.0758626461029053
1429,42,legacy,1,16,2.13254714012146
1430,43,legacy,1,16,2.132131576538086
1431,44,legacy,1,16,2.0846800804138184
1432,45,legacy,1,16,2.1583330631256104
1433,46,legacy,1,16,2.21433162689209
1434,47,legacy,1,16,2.3318536281585693
1435,48,legacy,1,16,2.103794813156128
1436,49,legacy,1,16,2.078040599822998
1437,50,legacy,1,16,2.1015431880950928
1438,51,legacy,1,16,2.126136541366577
1439,52,legacy,1,16,2.0913023948669434
1440,53,legacy,1,16,2.095425605773926
1441,54,legacy,1,16,2.075267791748047
1442,55,legacy,1,16,2.0706288814544678
1443,56,legacy,1,16,2.1562416553497314
1444,57,legacy,1,16,2.205122947692871
1445,58,legacy,1,16,2.232954740524292
1446,59,legacy,1,16,2.123976707458496
1447,60,legacy,1,16,2.1383955478668213
1448,61,legacy,1,16,2.1764376163482666
1449,62,legacy,1,16,2.124704599380493
1450,63,legacy,1,16,2.0674052238464355
1451,64,legacy,1,16,2.1035571098327637
