,index,model-name,model-version,batch-size,latency
363,2,vit,1,64,7.335258960723877
364,3,vit,1,64,7.339477062225342
365,4,vit,1,64,7.823986291885376
366,5,vit,1,64,7.54219126701355
367,6,vit,1,64,7.437674045562744
368,7,vit,1,64,7.452438831329346
369,8,vit,1,64,7.360366106033325
370,9,vit,1,64,7.8972156047821045
371,10,vit,1,64,7.415925741195679
372,11,vit,1,64,7.408176898956299
373,12,vit,1,64,7.30637264251709
374,13,vit,1,64,7.354429483413696
375,14,vit,1,64,7.405205249786377
376,15,vit,1,64,7.671504259109497
377,16,vit,1,64,7.4934401512146
378,17,vit,1,64,7.4918904304504395
379,18,vit,1,64,7.502034425735474
380,0,legacy,1,64,8.790747880935669
381,1,legacy,1,64,8.880099296569824
382,2,legacy,1,64,8.748101949691772
383,3,legacy,1,64,8.450429439544678
384,4,legacy,1,64,8.71289849281311
385,5,legacy,1,64,8.299195051193237
386,6,legacy,1,64,8.325455904006958
387,7,legacy,1,64,8.839048624038696
388,8,legacy,1,64,8.624587535858154
389,9,legacy,1,64,8.534943103790283
390,10,legacy,1,64,8.404916763305664
391,11,legacy,1,64,8.342875957489014
392,12,legacy,1,64,8.51432490348816
393,13,legacy,1,64,8.498077630996704
394,14,legacy,1,64,8.608578205108643
395,15,legacy,1,64,8.574940204620361
396,16,legacy,1,64,8.65385913848877
